"PAIS","COD_SKU","FAMILY","MODEL_NAME","BRAND","TIER","STATUS"
NI,3023,SAMSUNG GALAXY A52,SAMSUNG GALAXY A52 BLUE,SAMSUNG,HIGH,EOL
NI,3065,BLU Z4,BLU Z4 BLACK/BLUE,BLU,FEATURE PHONE,ACTIVE
NI,3072,BLU Z4,KIT BLU Z4 BLACK/BLUE,BLU,FEATURE PHONE,ACTIVE
NI,3073,BLU Z4,KIT BLU Z4 BLACK/RED,BLU,FEATURE PHONE,ACTIVE
NI,3076,BLU Z4,KIT BLU Z4 GREEN,BLU,FEATURE PHONE,ACTIVE
NI,3232,BMOBILE K390,BMOBILE K390 TURQUESA,BMOBILE,FEATURE PHONE,EOL
NI,3248,BMOBILE T101,KIT BMOBILE T101 BLACK DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3422,BMOBILE K391,KIT BMOBILE K391 GRAY DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3165,SAMSUNG GALAXY S22 PLUS,SAMSUNG GALAXY S22 PLUS 8+128 GREEN,SAMSUNG,FLAGSHIP,EOL
NI,3310,IPHONE 14 PRO MAX 256GB,IPHONE 14 PRO MAX SPACE BLACK 256GB,APPLE,FLAGSHIP,EOL
NI,3334,SAMSUNG GALAXY S23 ULTRA,SAMSUNG GALAXY S23 ULTRA 256GB GREEN,SAMSUNG,FLAGSHIP,EOL
NI,6338,SAMSUNG GALAXY S24,SAMSUNG GALAXY S24 ULTRA 512GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3317,SAMSUNG GALAXY A54,SAMSUNG GALAXY A54 GREEN 128GB,SAMSUNG,HIGH,ACTIVE
NI,6318,TECNO CAMON 20 PREMIER 5G 512 + 8,TECNO CAMON 20 PREMIER 5G 512 + 8,TECNO,HIGH,NEW
NI,3041,BOLD M6 2021,BOLD M6 2021 BLACK,BLU,LOW,EOL
NI,3429,HONOR X6A,HONOR X6A 128GB BLUE DS LTE,HONOR,MID,ACTIVE
NI,6344,SAMSUNG GALAXY A25,SAMSUNG GALAXY A25 5G,SAMSUNG,MID HIGH,NEW
NI,3331,SAMSUNG GALAXY A34,SAMSUNG GALAXY A34,SAMSUNG,HIGH,ACTIVE
NI,3407,ZTE BLADE A33 CORE,ZTE BLADE A33 CORE BLUE,ZTE,ENTRY,ACTIVE
NI,6333,IPHONE 15,MTP63BE/A IPHONE 15 BLACK 256GB-BES,APPLE,FLAGSHIP,ACTIVE
NI,3409,ZTE BLADE A33 CORE,KIT ZTE BLADE A33 CORE BLUE,ZTE,ENTRY,ACTIVE
NI,3095,SAMSUNG GALAXY A52S,SAMSUNG GALAXY A52S BLACK,SAMSUNG,HIGH,EOL
NI,3096,SAMSUNG GALAXY A52S,SAMSUNG GALAXY A52S WHITE,SAMSUNG,HIGH,EOL
NI,2839,SAMSUNG GALAXY A71,SAMSUNG GALAXY A71 BLUE,SAMSUNG,HIGH,EOL
NI,3001,SAMSUNG GALAXY A71,SAMSUNG GALAXY A71 SILVER,SAMSUNG,HIGH,EOL
NI,3179,SAMSUNG GALAXY A53,SAMSUNG GALAXY A53 ORANGE,SAMSUNG,HIGH,EOL
NI,3182,SAMSUNG GALAXY A33,SAMSUNG GALAXY A33 BLACK,SAMSUNG,HIGH,EOL
NI,3397,XIAOMI REDMI NOTE 12 PRO 5G,XIAOMI NOTE 12 PRO BLUE 256GB,XIAOMI,HIGH,EOL
NI,6343,XIAOMI REDMI NOTE 13 PRO,XIAOMI REDMI NOTE 13 PRO 5G,XIAOMI,HIGH,EOL
NI,3150,IPHONE 12 128GB,IPHONE 12 GREEN 128GB,APPLE,ULTRA HIGH,EOL
NI,3152,IPHONE 12 128GB,IPHONE 12 128GB PURPLE,APPLE,ULTRA HIGH,EOL
NI,3118,IPHONE 13 128GB,IPHONE 13 128GB MIDNIGHT,APPLE,ULTRA HIGH,EOL
NI,3293,SAMSUNG GALAXY S23,SAMSUNG GALAXY S23 128GB PINK DS,SAMSUNG,ULTRA HIGH,EOL
NI,3301,SAMSUNG GALAXY S23,SAMSUNG GALAXY S23 BEIGE 128GB DS,SAMSUNG,ULTRA HIGH,EOL
NI,3332,SAMSUNG GALAXY S23,SAMSUNG GALAXY S23 BLACK 128GB,SAMSUNG,ULTRA HIGH,EOL
NI,3109,SAMSUNG GALAXY S21 FE,SAMSUNG GALAXY S21 FE VIOLET LAVENDER,SAMSUNG,ULTRA HIGH,EOL
NI,3135,IPHONE 13 PRO 256GB,IPHONE 13 PRO 256GB GOLD,APPLE,FLAGSHIP,EOL
NI,3469,SAMSUNG GALAXY S24,SAMSUNG GALAXY S24 GRAY 256GB,SAMSUNG,ULTRA HIGH,ACTIVE
NI,3110,SAMSUNG GALAXY S21 FE,SAMSUNG GALAXY S21 FE 6+128GB GREEN DS,SAMSUNG,ULTRA HIGH,EOL
NI,3138,IPHONE 13 PRO 256GB,IPHONE 13 PRO 256GB SILVER,APPLE,FLAGSHIP,EOL
NI,3355,IPHONE 14 256GB,IPHONE 14 256GB STARLIGHT,APPLE,FLAGSHIP,EOL
NI,3382,SAMSUNG GALAXY Z FOLD5,SAMSUNG GALAXY Z FOLD 5 BLUE 512GB,SAMSUNG,FLAGSHIP,EOL
NI,3466,SAMSUNG GALAXY S24 ULTRA,SAMSUNG GALAXY S24 ULTRA GRAY 512GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3461,SAMSUNG GALAXY S24 PLUS,SAMSUNG GALAXY S24 PLUS GRAY 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3106,SAMSUNG GALAXY S21 PLUS,SAMSUNG GALAXY S21+ 8 + 256GB BLACK,SAMSUNG,FLAGSHIP,EOL
NI,3258,SAMSUNG GALAXY Z FLIP4,SAMSUNG GALAXY Z FLIP4 256GB BLUE,SAMSUNG,FLAGSHIP,EOL
NI,3031,SAMSUNG GALAXY TAB A8 32GB SILVER,SAMSUNG GALAXY TAB A8 32GB SILVER,SAMSUNG,TABLET,EOL
NI,3102,SAMSUNG GALAXY Z FLIP3,SAMSUNG GALAXY Z FLIP3 8 128GB LAVENDER,SAMSUNG,FLAGSHIP,EOL
NI,3500,SAMSUNG GALAXY A25,SAMSUNG GALAXY A25 BLUE,SAMSUNG,MID HIGH,NEW
NI,3071,BLU Z4,BLU Z4 GRAY,BLU,FEATURE PHONE,ACTIVE
NI,3256,BMOBILE K390,BMOBILE K390 GRAY,BMOBILE,FEATURE PHONE,EOL
NI,2838,SMOOTH SNAP,KIT SMOOTH SNAP 2G BLUE,SMOOTH,FEATURE PHONE,EOL
NI,3055,SMOOTH SNAP MINI,SNAP MINI 3 DARK BLUE,SMOOTH,FEATURE PHONE,EOL
NI,2951,BOLD T5,KIT BOLD T5 BLACK LTE,BLU,ENTRY,EOL
NI,3172,BOLD T5 PLUS DS,KIT MI TIENDA_BOLD T5 PLUS,BLU,ENTRY,EOL
NI,3352,BLU G50 MEGA,BLU G50 MEGA 2022 BLUE,BLU,LOW,EOL
NI,3501,HONOR X6A,HONOR X6A 128GB CYAN LAKE DS,HONOR,MID,ACTIVE
NI,3502,HONOR X5 PLUS,HONOR X5 PLUS 64GB CYAN LAKE,HONOR,MID LOW,ACTIVE
NI,3503,HONOR X5 PLUS,HONOR X5 PLUS 64GB MIDNIGHT BLACK,HONOR,MID LOW,ACTIVE
NI,3313,NOKIA C12,NOKIA C12 GRAY,NOKIA,LOW,EOL
NI,2962,SAMSUNG GALAXY 01 CORE,KIT SAMSUNG GALAXY A01 CORE BLUE,SAMSUNG,LOW,EOL
NI,3284,XIAOMI REDMI A1,KIT XIAOMI REDMI A1 LIGHT GREEN,XIAOMI,LOW,EOL
NI,3202,ZTE BLADE A31 PLUS,ZTE BLADE A31 PLUS BLUE,ZTE,LOW,EOL
NI,3504,ZTE BLADE A54,ZTE BLADE A54 DARK GRAY,ZTE,LOW,NEW
NI,3505,ZTE BLADE A73,ZTE BLADE A73 BLUE,ZTE,LOW,NEW
NI,3506,ZTE BLADE A73,ZTE BLADE A73 BLACK,ZTE,LOW,NEW
NI,3507,ZTE BLADE A54,KIT ZTE BLADE A54 DARK GRAY,ZTE,LOW,NEW
NI,3508,ZTE BLADE A73,KIT ZTE BLADE A73 BLUE,ZTE,LOW,NEW
NI,3509,ZTE BLADE A73,KIT ZTE BLADE A73 BLACK,ZTE,LOW,NEW
NI,3373,NOKIA C22,NOKIA C22 CHARCOAL,NOKIA,MID LOW,ACTIVE
NI,3200,SAMSUNG GALAXY A03,SAMSUNG GALAXY A03 WHITE,SAMSUNG,MID,EOL
NI,2918,SAMSUNG GALAXY A31,KIT SAMSUNG A31 BLACK,SAMSUNG,MID HIGH,EOL
NI,3151,SAMSUNG GALAXY S21 FE,SAMSUNG GALAXY S21 FE WHITE,SAMSUNG,ULTRA HIGH,EOL
NI,3164,SAMSUNG GALAXY S22 PLUS,SAMSUNG GALAXY S22 PLUS 8+128 PINK GOLD,SAMSUNG,FLAGSHIP,EOL
NI,3511,ZTE BLADE A34,ZTE BLADE A34 GRAY,ZTE,ENTRY,NEW
NI,3512,ZTE BLADE A34,ZTE BLADE A34 GREEN,ZTE,ENTRY,NEW
NI,3513,ZTE BLADE A34,KIT ZTE BLADE A34 64GB GRAY,ZTE,ENTRY,NEW
NI,3514,ZTE BLADE A34,KIT ZTE BLADE A34 64GB GREEN,ZTE,ENTRY,NEW
NI,3515,HONOR X6A PLUS,HONOR X6A PLUS 128GB PURPLE,HONOR,MID,NEW
NI,3516,TECNO SPARK 20C,TECNO SPARK 20C 128GB GRAVITY BLACK,TECNO,MID LOW,NEW
NI,1942,IPHONE 6 64GB REEMPLAZO,IPHONE 6 64 GB SILVER REEMPLAZO,APPLE,ULTRA HIGH,OBSOLETE
NI,3526,BMOBILE T102,BMOBILE T102 BLUE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3531,BMOBILE T102,KIT BMOBILE T102 BLUE,BMOBILE,FEATURE PHONE,ACTIVE
NI,3535,BLU Z4 MUSIC,BLU Z4 MUSIC BLACK RED,BLU,FEATURE PHONE,ACTIVE
NI,3536,BLU Z4 MUSIC,KIT BLU Z4 MUSIC BLACK/RED,BLU,FEATURE PHONE,ACTIVE
NI,3537,BLU Z4 MUSIC,BLU Z4 MUSIC GREY,BLU,FEATURE PHONE,ACTIVE
NI,3538,BLU Z4 MUSIC,KIT BLU Z4 MUSIC GREY,BLU,FEATURE PHONE,ACTIVE
NI,3533,ZTE BLADE A35,ZTE BLADE A35 BLACK,ZTE,ENTRY,ACTIVE
NI,3534,ZTE BLADE A35,KIT ZTE BLADE A35 BLACK,ZTE,ENTRY,ACTIVE
NI,3539,ZTE BLADE A35,ZTE BLADE A35 GREEN,ZTE,ENTRY,ACTIVE
NI,3540,ZTE BLADE A35,KIT ZTE BLADE A35 GREEN,ZTE,ENTRY,ACTIVE
NI,3543,BMOBILE NOVUS 65,BMOBILE NOVUS BLUE,BMOBILE,ENTRY,ACTIVE
NI,3544,BMOBILE NOVUS 65,KIT BMOBILE NOVUS 65 BLUE,BMOBILE,ENTRY,ACTIVE
NI,3548,ZTE BLADE A35 CORE,ZTE BLADE A35 CORE GREY,ZTE,ENTRY,ACTIVE
NI,3549,ZTE BLADE A35 CORE,KIT ZTE BLADE A35 CORE GREY,ZTE,ENTRY,ACTIVE
NI,3550,ZTE BLADE A35 CORE,ZTE BLADE A35 CORE BLUE,ZTE,ENTRY,ACTIVE
NI,3605,HONOR X8C,HONOR X8C GREEN 512GB,HONOR,MID HIGH,ACTIVE
NI,3606,BMOBILE COSMO B6,BMOBILE COSMO B6 SKY BLUE,BMOBILE,ENTRY,ACTIVE
NI,3607,BMOBILE COSMO B6,KIT BMOBILE COSMO B6 SKY BLUE,BMOBILE,ENTRY,ACTIVE
NI,1744,SAMSUNG GALAXY TAB S7 SILVER,SAMSUNG GALAXY TAB S7 SILVER,SAMSUNG,TABLET,NEW
NI,2530,SAMSUNG GALAXY TAB 7 LTE,SMS TAB A7 LTE (SM-T505) 32 GB SILVER,SAMSUNG,TABLET,EOL
NI,3340,BLU Z5,KIT BLU Z5 CORAL,BLU,FEATURE PHONE,EOL
NI,3428,BMOBILE T101,KIT BMOBILE T101 GRAY DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3053,SMOOTH SNAP MINI,SNAP MINI 3 GREEN,SMOOTH,FEATURE PHONE,EOL
NI,3054,SMOOTH SNAP MINI,SNAP MINI 3 LIGHT BLUE,SMOOTH,FEATURE PHONE,EOL
NI,3157,ZTE A31 LITE,KIT ZTE BLADE A31 LITE GRAY,ZTE,ENTRY,EOL
NI,3119,BMOBILE BL51,BMOBILE BL51 BLACK DS,BMOBILE,LOW,EOL
NI,6330,BMOBILE BM65 PLUS,BMOBILE BM65 PLUS,BMOBILE,LOW,NEW
NI,2949,SAMSUNG GALAXY 01 CORE,KIT SAMSUNG GALAXY A01 CORE BLACK,SAMSUNG,LOW,EOL
NI,3185,HONOR X7,HONOR X7 TITANIUM SILVER 128GB,HONOR,MID,EOL
NI,3189,HONOR X7,HONOR X7 MIDNIGHT BLACK 128GB,HONOR,MID,EOL
NI,3315,SAMSUNG GALAXY A14,SAMSUNG GALAXY A14 SILVER,SAMSUNG,MID,EOL
NI,3275,NOKIA G60,NOKIA G60 BLACK,NOKIA,MID HIGH,ACTIVE
NI,3245,XIAOMI REDMI NOTE 11,XIAOMI REDMI NOTE 11,XIAOMI,MID HIGH,EOL
NI,2967,SAMSUNG GALAXY S20 FE,SMS S20 FE SM-G780 DS 128GB WHITE,SAMSUNG,HIGH,EOL
NI,3128,IPHONE 13 256GB,IPHONE 13 256GB MIDNIGHT,APPLE,FLAGSHIP,EOL
NI,3292,SAMSUNG GALAXY S23 ULTRA,SAMSUNG S23 ULTRA ULTRA BLACK 512GB,SAMSUNG,FLAGSHIP,EOL
NI,2933,BLU ZOEY 3G,KIT BLU ZOEY 3G BLACK,BLU,FEATURE PHONE,EOL
NI,3068,BLU Z4,BLU Z4 BLUE,BLU,FEATURE PHONE,ACTIVE
NI,3069,BLU Z4,BLU Z4 GREEN,BLU,FEATURE PHONE,ACTIVE
NI,3074,BLU Z4,KIT BLU Z4 CYAN,BLU,FEATURE PHONE,ACTIVE
NI,3236,BMOBILE K390,KIT BMOBILE K390 BLUE,BMOBILE,FEATURE PHONE,EOL
NI,3217,SMOOTH TANK3,KIT SNAP TANK3 BLACK/GRAY,SMOOTH,FEATURE PHONE,EOL
NI,2874,SMOOTH UNO 3G,SMOOTH UNO 3G GRAY DS,SMOOTH,FEATURE PHONE,EOL
NI,2998,SMOOTH UNO 3G,SMOOTH UNO 3G WHITE,SMOOTH,FEATURE PHONE,EOL
NI,3059,SMOOTH SNAP MINI,KIT SNAP MINI 3 GREEN,SMOOTH,FEATURE PHONE,EOL
NI,3369,BLU C5L,KIT BLU C5L GRAY,BLU,ENTRY,EOL
NI,3403,BMOBILE BL53,BMOBILE BL53 BLUE,BMOBILE,ENTRY,ACTIVE
NI,3408,ZTE BLADE A33 CORE,KIT ZTE BLADE A33 CORE BLACK,ZTE,ENTRY,ACTIVE
NI,2855,ZTE A3 LITE,ZTE A3 LITE BLUE,ZTE,ENTRY,EOL
NI,3004,BLU J7L,BLU J7L BLUE,BLU,LOW,EOL
NI,3114,BMOBILE BL51,BMOBILE BL51 BLUE DS,BMOBILE,LOW,EOL
NI,3212,BMOBILE BL51,KIT MI TIENDA_BMOBILE BL51 VIOLET,BMOBILE,LOW,EOL
NI,3086,BMOBILE BL50 PRO BLACK,KIT BMOBILE BL50 PRO BLACK,BMOBILE,LOW,EOL
NI,3297,LAVA YUVA,LAVA YUVA BLUE,LAVA,LOW,EOL
NI,3045,NOKIA C20,NOKIA C20 BLUE,NOKIA,LOW,EOL
NI,3049,NOKIA C20,KIT NOKIA C20 BLUE,NOKIA,LOW,EOL
NI,2961,SAMSUNG GALAXY 01 CORE,SAMSUNG GALAXY A01 CORE BLUE,SAMSUNG,LOW,EOL
NI,3489,TECNO SPARK GO 2024,KIT TECNO SPARK GO 2024 64GB BLACK,TECNO,LOW,NEW
NI,3273,XIAOMI REDMI A1,XIAOMI REDMI A1 LIGHT BLUE,XIAOMI,LOW,EOL
NI,3282,XIAOMI REDMI A1,KIT XIAOMI REDMI A1 BLACK,XIAOMI,LOW,EOL
NI,3283,XIAOMI REDMI A1,KIT XIAOMI REDMI A1 LIGHT BLUE,XIAOMI,LOW,EOL
NI,3357,XIAOMI REDMI 9A,XIAOMI REDMI 9A BLUE,XIAOMI,LOW,EOL
NI,3267,ZTE BLADE A52,KIT ZTE BLADE A52 GRAY,ZTE,LOW,EOL
NI,3268,ZTE BLADE A52,ZTE BLADE A52 BLUE,ZTE,LOW,EOL
NI,3269,ZTE BLADE A52,KIT ZTE BLADE A52 BLUE,ZTE,LOW,EOL
NI,3478,ZTE BLADE A54,ZTE BLADE A54 BLACK,ZTE,LOW,NEW
NI,3229,BLU G51 PLUS,KIT BLU G51 PLUS BLACK,BLU,MID LOW,EOL
NI,3299,LAVA BLAZE,KIT LAVA BLAZE BLACK,LAVA,MID LOW,NEW
NI,3048,NOKIA 1.4,KIT NOKIA 1.4 GRAY,NOKIA,MID LOW,EOL
NI,3113,SAMSUNG GALAXY A03 CORE,SAMSUNG GALAXY A03 CORE BLUE,SAMSUNG,MID LOW,EOL
NI,3143,SAMSUNG GALAXY A03 CORE,KIT SAMSUNG A03 CORE BLACK,SAMSUNG,MID LOW,EOL
NI,3264,SAMSUNG GALAXY A04E,SAMSUNG GALAXY A04E 32GB LIGHT BLUE,SAMSUNG,MID LOW,EOL
NI,2990,SAMSUNG GALAXY A02,SAMSUNG GALAXY A02 BLACK 32 GB,SAMSUNG,MID LOW,EOL
NI,3052,SAMSUNG GALAXY A02,KIT SAMSUNG GALAXY A02 BLACK 32GB,SAMSUNG,MID LOW,EOL
NI,3472,TECNO SPARK 20C,TECNO SPARK 20C GREEN 128GB,TECNO,MID LOW,ACTIVE
NI,3474,TECNO SPARK 20C,KIT TECNO SPARK 20C GREEN,TECNO,MID LOW,ACTIVE
NI,3475,ZTE BLADE A72,KIT ZTE BLADE A72 BLUE,ZTE,MID LOW,EOL
NI,3484,ZTE BLADE V50 DESIGN,ZTE BLADE V50 DESIGN 256GB BLACK,ZTE,MID LOW,ACTIVE
NI,3485,ZTE BLADE V50 DESIGN,KIT ZTE BLADE V50 DESIGN 256GB BLACK,ZTE,MID LOW,ACTIVE
NI,3486,ZTE BLADE V50 DESIGN,ZTE BLADE V50 DESIGN 256GB PURPLE,ZTE,MID LOW,ACTIVE
NI,3487,ZTE BLADE V50 DESIGN,KIT ZTE BLADE V50 DESIGN 256GB PURPLE,ZTE,MID LOW,ACTIVE
NI,3412,HONOR X8A,HONOR X8A TITANIUM SILVER,HONOR,MID,EOL
NI,3476,HONOR X7A,KIT HONOR X7A TITANIUM SILVER,HONOR,MID,EOL
NI,3462,HONOR X7B,HONOR X7B GREEN DS LTE,HONOR,MID,ACTIVE
NI,3463,HONOR X7B,HONOR X7B BLACK DS LTE,HONOR,MID,ACTIVE
NI,3464,HONOR X7B,HONOR X7B SILVER DS LTE,HONOR,MID,ACTIVE
NI,3465,HONOR X6A,HONOR X6A BLACK DS LTE,HONOR,MID,ACTIVE
NI,3043,NOKIA G10,NOKIA G10 BLUE,NOKIA,MID,EOL
NI,3107,NOKIA G10,KIT NOKIA G10 BLUE,NOKIA,MID,EOL
NI,3226,NOKIA C21 PLUS,NOKIA C21 PLUS GRAY,NOKIA,MID,EOL
NI,3234,NOKIA C21 PLUS,KIT NOKIA C21 PLUS GRAY,NOKIA,MID,ACTIVE
NI,3467,SAMSUNG GALAXY A15,SAMSUNG GALAXY A15 128GB BLACK,SAMSUNG,MID,ACTIVE
NI,3471,TECNO SPARK 20 PRO,TECNO SPARK 20 PRO BLACK 256GB,TECNO,MID,NEW
NI,3495,XIAOMI REDMI 13C,XIAOMI REDMI 13C 128GB MIDNIGHT BLACK,XIAOMI,MID,NEW
NI,3496,XIAOMI REDMI 13C,XIAOMI REDMI 13C 128GB NAVY BLUE,XIAOMI,MID,NEW
NI,3271,ZTE BLADE V40 VITA,ZTE BLADE V40 VITA BLACK,ZTE,MID,EOL
NI,3479,HONOR MAGIC 6 LITE,HONOR MAGIC 6 LITE SUNRISE ORANGE 256GB,HONOR,MID HIGH,NEW
NI,3480,HONOR MAGIC 6 LITE,HONOR MAGIC 6 LITE ESMERALD GREEN 256GB,HONOR,MID HIGH,NEW
NI,3481,HONOR MAGIC 6 LITE,HONOR MAGIC 6 LITE TITANIUM SILVER 256GB,HONOR,MID HIGH,NEW
NI,3186,HONOR X8,HONOR X8 TITANIUM SILVER 128GB,HONOR,MID HIGH,EOL
NI,3015,SAMSUNG GALAXY WATCH 3 BRONZE 45MM,SAMSUNG GALAXY WATCH 3 BRONZE 45MM,SAMSUNG,MID HIGH,EOL
NI,3499,SAMSUNG GALAXY A35,SAMSUNG GALAXY A35,SAMSUNG,MID HIGH,NEW
NI,3192,SAMSUNG GALAXY A23,SAMSUNG GALAXY A23 BLUE 64GB,SAMSUNG,MID HIGH,EOL
NI,3497,XIAOMI REDMI NOTE 13,XIAOMI NOTE 13 BLACK 256GB,XIAOMI,MID HIGH,NEW
NI,3490,HONOR 90 5G,HONOR 90 SILVER 512GB,HONOR,HIGH,ACTIVE
NI,2892,SAMSUNG GALAXY A71,"SAMSUNG GALAXY A71 BLACK SINGLE S,",SAMSUNG,HIGH,EOL
NI,2946,SAMSUNG GALAXY S20 FE,SAMSUNG GALAXY S20 FE 128GB BLUE,SAMSUNG,HIGH,EOL
NI,3498,SAMSUNG GALAXY A55,SAMSUNG GALAXY A55 5G 256GB BLACK,SAMSUNG,HIGH,NEW
NI,3604,SAMSUNG GALAXY S24 FE,SAMSUNG GALAXY S24 FE 8GB+256GB GRAPHITE,SAMSUNG,ULTRA HIGH,ACTIVE
NI,3603,TECNO SPARK 30 PRO,TECNO SPARK 30 PRO 8GB+128GB,TECNO,MID,ACTIVE
NI,6349,ZTE BLADE V50 DESIGN,ZTE BLADE V50 DESIGN,ZTE,MID LOW,ACTIVE
NI,3608,SAMSUNG A06,SAMSUNG GALAXY A06 128GB BLACK,SAMSUNG,MID LOW,ACTIVE
NI,3609,SAMSUNG A06,SAMSUNG GALAXY A06 128GB LIGH BLUE,SAMSUNG,MID LOW,ACTIVE
NI,3311,IPHONE 14 128GB,IPHONE 14 BLUE 128GB,APPLE,ULTRA HIGH,EOL
NI,3629,SAMSUNG GALAXY S25 PLUS 256GB,SAMSUNG GALAXY S25 PLUS NAVY 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3630,SAMSUNG GALAXY A17,SAMSUNG GALAXY A17 128GB BLACK,SAMSUNG,MID,ACTIVE
NI,3631,HONOR X7D,HONOR X7D BLACK 256GB,HONOR,MID,ACTIVE
NI,3634,ZTE BLADE A36,ZTE BLADE A36 BLACK,ZTE,ENTRY,ACTIVE
NI,3633,BMOBILE VENUS,KIT BMOBILE VENUS BLUE,BMOBILE,ENTRY,ACTIVE
NI,3635,ZTE BLADE A36,KIT ZTE BLADE A36 BLACK,ZTE,ENTRY,ACTIVE
NI,3646,SAMSUNG GALAXY A17 128GB,SAMSUNG GALAXY A17 128GB BLUE,SAMSUNG,MID,ACTIVE
NI,3647,HONOR X5C,HONOR X5C BLACK 128GB,HONOR,MID LOW,ACTIVE
NI,3648,HONOR 400 LITE,HONOR 400 LITE MARRS GREEN DS,HONOR,MID HIGH,ACTIVE
NI,3649,HONOR X6C 8GB RAM,HONOR X6C 8GB RAM +256GB BLACK DS,HONOR,MID,ACTIVE
NI,3650,HONOR X6C 8GB RAM,HONOR X6C 8GB RAM +256GB OCE CYAN DS,HONOR,MID,ACTIVE
NI,3651,HONOR 400,HONOR 400 GOLD 512GB,HONOR,HIGH,ACTIVE
NI,3652,SAMSUNG GALAXY A17 128GB,SAMSUNG GALAXY A17 GRAY 128GB,SAMSUNG,MID,ACTIVE
NI,3653,TECNO SPARK GO1 2024,KIT TECNO SPARK GO ONE STARTRAIL BL,TECNO,LOW,ACTIVE
NI,3654,HONOR X7D,HONOR X7D CYAN 256GB,HONOR,MID,ACTIVE
NI,3666,ZTE BLADE A56 PRO 128GB,KIT ZTE BLADE A56 PRO BLACK,ZTE,LOW,ACTIVE
NI,3667,SAMSUNG GALAXY S26 256GB,SAMSUNG GALAXY S26 256GB BLACK,SAMSUNG,FLAGSHIP,ACTIVE
NI,3668,SAMSUNG GALAXY A56,SAMSUNG GALAXY A56 WHITE 256GB,SAMSUNG,HIGH,ACTIVE
NI,3669,SAMSUNG GALAXY S26 ULTRA 512GB,SAMSUNG GALAXY S26 ULTRA 512GB BLACK,SAMSUNG,FLAGSHIP,ACTIVE
NI,3670,SAMSUNG GALAXY S26 PLUS 256GB,SAMSUNG GALAXY S26 PLUS 256GB BLACK,SAMSUNG,FLAGSHIP,ACTIVE
NI,3558,ZTE BLADE A35 CORE,ZTE BLADE A35 CORE GREY DN,ZTE,ENTRY,ACTIVE
NI,3559,ZTE BLADE A35 CORE,ZTE BLADE A35 CORE GREY DP,ZTE,ENTRY,ACTIVE
NI,3596,SAMSUNG A06,KIT SAMSUNG GALAXY A06 BLACK,SAMSUNG,MID LOW,ACTIVE
NI,3387,SAMSUNG GALAXY Z FLIP5,SAMSUNG GALAXY Z FLIP5 GRAPHITE 256GB,SAMSUNG,FLAGSHIP,EOL
NI,3619,SAMSUNG GALAXY A26,SAMSUNG GALAXY A26 256GB BLACK,SAMSUNG,MID HIGH,ACTIVE
NI,3621,SAMSUNG GALAXY S25 PLUS 256GB,SAMSUNG GALAXY S25 PLUS 256GB ICY BLUE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3622,HONOR X6C,HONOR X6C 256GB BLACK,HONOR,MID,ACTIVE
NI,3623,HONOR 400 LITE,HONOR 400 LITE GRAY 256GB,HONOR,MID HIGH,ACTIVE
NI,3624,HONOR 400,HONOR 400 BLACK 512GB,HONOR,HIGH,ACTIVE
NI,3625,SAMSUNG GALAXY S25 256GB,SAMSUNG GALAXY S25 256GB NAVY,SAMSUNG,ULTRA HIGH,ACTIVE
NI,3610,HONOR X7C,HONOR X7C 256GB MOONLINGHT WHITE,HONOR,MID,ACTIVE
NI,3636,BMOBILE MEGA W51,BMOBILE W51 BLACK DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3655,ZTE BLADE A56 PRO 128GB,ZTE BLADE A35E GREEN,ZTE,LOW,ACTIVE
NI,3665,ZTE BLADE A56 PRO 128GB,ZTE BLADE A56 PRO BLACK,ZTE,LOW,ACTIVE
NI,3664,IPHONE 17 PRO 256GB,IPHONE 17 PRO SILVER 256GB,IPHONE,FLAGSHIP,ACTIVE
NI,3663,IPHONE 17 256GB,IPHONE 17 BLACK 256GB,IPHONE,FLAGSHIP,ACTIVE
NI,3662,BMOBILE MEGA W51,KIT BMOBILE W51 BLUE,BMOBILE,FEATURE PHONE,ACTIVE
NI,3661,BMOBILE MEGA W51,BMOBILE W51 BLUE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3660,HONOR 400 PRO 512GB,HONOR 400 PRO BLACK 512GB,HONOR,HIGH,ACTIVE
NI,3659,HONOR MAGIC 8 LITE 512GB,HONOR MAGIC 8 LITE BLACK 512GB,HONOR,MID HIGH,ACTIVE
NI,3658,ZTE BLADE A35E,KIT ZTE BLADE A35E GREEN,ZTE,ENTRY,ACTIVE
NI,3657,ZTE BLADE A35E,KIT ZTE BLADE A35E GRAY,ZTE,ENTRY,ACTIVE
NI,3554,BMOBILE K391,BMOBILE K391 SKY BLUE,BMOBILE,FEATURE PHONE,ACTIVE
NI,3555,BMOBILE K391,KIT BMOBILE K391 SKY BLUE,BMOBILE,FEATURE PHONE,ACTIVE
